id,name,runelite_const,config_name,combat_level,size,on_minimap,is_follower,ops,stat_attack,stat_defence,stat_strength,stat_hitpoints,stat_ranged,stat_magic,varbit_id,varp_id,multi_children,category,params
16043,Aranei,MYQ6_ARANEI_M6_CUTSCENE_SIZE2_PASSTHRU_ALL,myq6_aranei_m6_cutscene_size2_passthru_all,0,2,1,0,,1,1,1,1,1,1,,,,2483,
16044,Aranei,MYQ6_ARANEI_F1_CUTSCENE,myq6_aranei_f1_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16045,Aranei,MYQ6_ARANEI_F2_CUTSCENE,myq6_aranei_f2_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16046,Aranei,MYQ6_ARANEI_F3_CUTSCENE,myq6_aranei_f3_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16047,Aranei,MYQ6_ARANEI_F4_CUTSCENE,myq6_aranei_f4_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16048,Aranei,MYQ6_ARANEI_F4_CUTSCENE_SIZE2_PASSTHRU_ALL,myq6_aranei_f4_cutscene_size2_passthru_all,0,2,1,0,,1,1,1,1,1,1,,,,2483,
16049,Aranei,MYQ6_ARANEI_F4_CUTSCENE_PASSTHRU_ALL,myq6_aranei_f4_cutscene_passthru_all,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16050,Aranei,MYQ6_ARANEI_F5_CUTSCENE,myq6_aranei_f5_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16051,Aranei,MYQ6_ARANEI_F6_CUTSCENE,myq6_aranei_f6_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16052,Mysterious Stranger,MYQ6_ARANEI_M1_ANON,myq6_aranei_m1_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16053,Mysterious Stranger,MYQ6_ARANEI_M2_ANON,myq6_aranei_m2_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16054,Mysterious Stranger,MYQ6_ARANEI_M3_ANON,myq6_aranei_m3_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16055,Mysterious Stranger,MYQ6_ARANEI_M4_ANON,myq6_aranei_m4_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16056,Mysterious Stranger,MYQ6_ARANEI_M5_ANON,myq6_aranei_m5_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16057,Mysterious Stranger,MYQ6_ARANEI_M6_ANON,myq6_aranei_m6_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16058,Mysterious Stranger,MYQ6_ARANEI_F1_ANON,myq6_aranei_f1_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16059,Mysterious Stranger,MYQ6_ARANEI_F2_ANON,myq6_aranei_f2_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16060,Mysterious Stranger,MYQ6_ARANEI_F3_ANON,myq6_aranei_f3_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16061,Mysterious Stranger,MYQ6_ARANEI_F4_ANON,myq6_aranei_f4_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16062,Mysterious Stranger,MYQ6_ARANEI_F5_ANON,myq6_aranei_f5_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16063,Mysterious Stranger,MYQ6_ARANEI_F6_ANON,myq6_aranei_f6_anon,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16064,Aranei,MYQ6_ARANEI_M1_WEAPON_CUTSCENE,myq6_aranei_m1_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16065,Aranei,MYQ6_ARANEI_M1_WEAPON_CUTSCENE_PASSTHRU_ALL,myq6_aranei_m1_weapon_cutscene_passthru_all,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16066,Aranei,MYQ6_ARANEI_M2_WEAPON_CUTSCENE,myq6_aranei_m2_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16067,Aranei,MYQ6_ARANEI_M2_WEAPON_CUTSCENE_SIZE3_PASSTHRU_ALL,myq6_aranei_m2_weapon_cutscene_size3_passthru_all,0,3,1,0,,1,1,1,1,1,1,,,,2483,
16068,Aranei,MYQ6_ARANEI_M3_WEAPON_CUTSCENE,myq6_aranei_m3_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16069,Aranei,MYQ6_ARANEI_M3_WEAPON_CUTSCENE_PASSTHRU_ALL,myq6_aranei_m3_weapon_cutscene_passthru_all,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16070,Aranei,MYQ6_ARANEI_M4_WEAPON_CUTSCENE,myq6_aranei_m4_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16071,Aranei,MYQ6_ARANEI_M4_WEAPON_CUTSCENE_SIZE3_PASSTHRU_ALL,myq6_aranei_m4_weapon_cutscene_size3_passthru_all,0,3,1,0,,1,1,1,1,1,1,,,,2483,
16072,Aranei,MYQ6_ARANEI_M5_WEAPON_CUTSCENE,myq6_aranei_m5_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16073,Aranei,MYQ6_ARANEI_M6_WEAPON_CUTSCENE,myq6_aranei_m6_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16074,Aranei,MYQ6_ARANEI_M6_WEAPON_CUTSCENE_SIZE3_PASSTHRU_ALL,myq6_aranei_m6_weapon_cutscene_size3_passthru_all,0,3,1,0,,1,1,1,1,1,1,,,,2483,
16075,Aranei,MYQ6_ARANEI_F1_WEAPON_CUTSCENE,myq6_aranei_f1_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16076,Aranei,MYQ6_ARANEI_F2_WEAPON_CUTSCENE,myq6_aranei_f2_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16077,Aranei,MYQ6_ARANEI_F3_WEAPON_CUTSCENE,myq6_aranei_f3_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16078,Aranei,MYQ6_ARANEI_F4_WEAPON_CUTSCENE,myq6_aranei_f4_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16079,Aranei,MYQ6_ARANEI_F4_WEAPON_CUTSCENE_PASSTHRU_ALL,myq6_aranei_f4_weapon_cutscene_passthru_all,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16080,Aranei,MYQ6_ARANEI_F5_WEAPON_CUTSCENE,myq6_aranei_f5_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16081,Aranei,MYQ6_ARANEI_F6_WEAPON_CUTSCENE,myq6_aranei_f6_weapon_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16082,Aranei,MYQ6_ARANEI_M1_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_m1_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16083,Aranei,MYQ6_ARANEI_M2_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_m2_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16084,Aranei,MYQ6_ARANEI_M3_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_m3_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16085,Aranei,MYQ6_ARANEI_M4_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_m4_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16086,Aranei,MYQ6_ARANEI_M5_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_m5_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16087,Aranei,MYQ6_ARANEI_M6_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_m6_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16088,Aranei,MYQ6_ARANEI_F1_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_f1_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16089,Aranei,MYQ6_ARANEI_F2_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_f2_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16090,Aranei,MYQ6_ARANEI_F3_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_f3_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16091,Aranei,MYQ6_ARANEI_F4_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_f4_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16092,Aranei,MYQ6_ARANEI_F5_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_f5_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16093,Aranei,MYQ6_ARANEI_F6_MAINTAIN_SPELL_CUTSCENE,myq6_aranei_f6_maintain_spell_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16094,Aranei,MYQ6_ARANEI_M5_CASTING_CUTSCENE,myq6_aranei_m5_casting_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16095,Aranei,MYQ6_ARANEI_F2_CASTING_CUTSCENE,myq6_aranei_f2_casting_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16096,Aranei,MYQ6_ARANEI_BALLISTA_CUTSCENE,myq6_aranei_ballista_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16097,Aranei,MYQ6_ARANEI_M4_CUTSCENE_MEMORY,myq6_aranei_m4_cutscene_memory,0,1,1,0,,1,1,1,1,1,1,,,,2483,
16098,null,MYQ6_ARANEI_BURGH_DE_ROTT_M1,myq6_aranei_burgh_de_rott_m1,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16010,16010,16010,-1]",2485,
16099,null,MYQ6_ARANEI_BURGH_DE_ROTT_F3,myq6_aranei_burgh_de_rott_f3,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16019,16019,16019,16019,16019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16019,16019,16019,-1]",2485,
16100,null,MYQ6_ARANEI_BURGH_DE_ROTT_M4,myq6_aranei_burgh_de_rott_m4,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16013,16013,16013,16013,16013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16013,16013,16013,-1,16014,-1,16013,-1]",2485,
16101,null,MYQ6_ARANEI_OLD_LAB,myq6_aranei_old_lab,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16020,16020,16020,16020,16020,-1]",0,
16102,null,MYQ6_ARANEI_CASTLE_DRAKAN_M2,myq6_aranei_castle_drakan_m2,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16011,16011,16011,16011,16011,16011,16011,16011,16011,-1]",2486,
16103,null,MYQ6_ARANEI_CASTLE_DRAKAN_F5,myq6_aranei_castle_drakan_f5,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16021,16021,16021,16021,16021,16021,16021,16021,16021,-1]",2486,
16104,null,MYQ6_ARANEI_CASTLE_DRAKAN_M3,myq6_aranei_castle_drakan_m3,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16012,16012,16012,16012,16012,16012,16012,-1]",2486,
16105,null,MYQ6_ARANEI_CASTLE_DRAKAN_F1,myq6_aranei_castle_drakan_f1,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16017,16017,16017,16017,16017,16017,16017,-1]",2486,
16106,null,MYQ6_ARANEI_POSTQUEST_M1,myq6_aranei_postquest_m1,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16010,-1]",2487,
16107,null,MYQ6_ARANEI_POSTQUEST_M2,myq6_aranei_postquest_m2,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16011,-1]",2487,
16108,null,MYQ6_ARANEI_POSTQUEST_M3,myq6_aranei_postquest_m3,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16012,-1]",2487,
16109,null,MYQ6_ARANEI_POSTQUEST_M4,myq6_aranei_postquest_m4,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16013,-1]",2487,
16110,null,MYQ6_ARANEI_POSTQUEST_M5,myq6_aranei_postquest_m5,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16015,-1]",2487,
16111,null,MYQ6_ARANEI_POSTQUEST_M6,myq6_aranei_postquest_m6,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16016,-1]",2487,
16112,null,MYQ6_ARANEI_POSTQUEST_F1,myq6_aranei_postquest_f1,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16017,-1]",2487,
